file,line,field,value,literal_type,classification,review_priority,context,reproducibility_note
data/polity_period_records.csv,81,external_threat,0.8,canonical_csv_input,subjective_ai_assisted_input_value,high,オーストリア＝ハンガリー帝国,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,81,geo_barrier,0.3,canonical_csv_input,subjective_ai_assisted_input_value,high,オーストリア＝ハンガリー帝国,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,81,has_external_patron,0,canonical_csv_input,historically_anchored_input_value,medium,オーストリア＝ハンガリー帝国,Published canonical historical input; field-level source status is documented in supplementary_case_sources.csv.
data/polity_period_records.csv,81,institutional_quality,0.5,canonical_csv_input,subjective_ai_assisted_input_value,high,オーストリア＝ハンガリー帝国,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,81,regime_duration_yrs,51,canonical_csv_input,historically_anchored_input_value,medium,オーストリア＝ハンガリー帝国,Published canonical historical input; field-level source status is documented in supplementary_case_sources.csv.
data/polity_period_records.csv,81,relative_pop,0.3,canonical_csv_input,subjective_ai_assisted_input_value,high,オーストリア＝ハンガリー帝国,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,81,stock_index,0.6,canonical_csv_input,subjective_ai_assisted_input_value,high,オーストリア＝ハンガリー帝国,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,81,tech_position,0.6,canonical_csv_input,subjective_ai_assisted_input_value,high,オーストリア＝ハンガリー帝国,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,81,trade_openness,0.4,canonical_csv_input,subjective_ai_assisted_input_value,high,オーストリア＝ハンガリー帝国,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,82,external_threat,0.6,canonical_csv_input,subjective_ai_assisted_input_value,high,ベルギー,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,82,geo_barrier,0.1,canonical_csv_input,subjective_ai_assisted_input_value,high,ベルギー,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,82,has_external_patron,1,canonical_csv_input,historically_anchored_input_value,medium,ベルギー,Published canonical historical input; field-level source status is documented in supplementary_case_sources.csv.
data/polity_period_records.csv,82,institutional_quality,0.7,canonical_csv_input,subjective_ai_assisted_input_value,high,ベルギー,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,82,regime_duration_yrs,195,canonical_csv_input,historically_anchored_input_value,medium,ベルギー,Published canonical historical input; field-level source status is documented in supplementary_case_sources.csv.
data/polity_period_records.csv,82,relative_pop,0.05,canonical_csv_input,subjective_ai_assisted_input_value,high,ベルギー,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,82,stock_index,0.5,canonical_csv_input,subjective_ai_assisted_input_value,high,ベルギー,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,82,tech_position,0.6,canonical_csv_input,subjective_ai_assisted_input_value,high,ベルギー,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,82,trade_openness,0.8,canonical_csv_input,subjective_ai_assisted_input_value,high,ベルギー,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,83,external_threat,0.4,canonical_csv_input,subjective_ai_assisted_input_value,high,デンマーク,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,83,geo_barrier,0.4,canonical_csv_input,subjective_ai_assisted_input_value,high,デンマーク,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,83,has_external_patron,1,canonical_csv_input,historically_anchored_input_value,medium,デンマーク,Published canonical historical input; field-level source status is documented in supplementary_case_sources.csv.
data/polity_period_records.csv,83,institutional_quality,0.9,canonical_csv_input,subjective_ai_assisted_input_value,high,デンマーク,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,83,regime_duration_yrs,176,canonical_csv_input,historically_anchored_input_value,medium,デンマーク,Published canonical historical input; field-level source status is documented in supplementary_case_sources.csv.
data/polity_period_records.csv,83,relative_pop,0.03,canonical_csv_input,subjective_ai_assisted_input_value,high,デンマーク,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,83,stock_index,0.55,canonical_csv_input,subjective_ai_assisted_input_value,high,デンマーク,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,83,tech_position,0.7,canonical_csv_input,subjective_ai_assisted_input_value,high,デンマーク,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,83,trade_openness,0.75,canonical_csv_input,subjective_ai_assisted_input_value,high,デンマーク,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,84,external_threat,0.9,canonical_csv_input,subjective_ai_assisted_input_value,high,ナポレオン帝国,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,84,geo_barrier,0.3,canonical_csv_input,subjective_ai_assisted_input_value,high,ナポレオン帝国,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,84,has_external_patron,0,canonical_csv_input,historically_anchored_input_value,medium,ナポレオン帝国,Published canonical historical input; field-level source status is documented in supplementary_case_sources.csv.
data/polity_period_records.csv,84,institutional_quality,0.6,canonical_csv_input,subjective_ai_assisted_input_value,high,ナポレオン帝国,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,84,regime_duration_yrs,11,canonical_csv_input,historically_anchored_input_value,medium,ナポレオン帝国,Published canonical historical input; field-level source status is documented in supplementary_case_sources.csv.
data/polity_period_records.csv,84,relative_pop,0.4,canonical_csv_input,subjective_ai_assisted_input_value,high,ナポレオン帝国,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,84,stock_index,0.6,canonical_csv_input,subjective_ai_assisted_input_value,high,ナポレオン帝国,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,84,tech_position,0.7,canonical_csv_input,subjective_ai_assisted_input_value,high,ナポレオン帝国,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,84,trade_openness,0.2,canonical_csv_input,subjective_ai_assisted_input_value,high,ナポレオン帝国,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,85,external_threat,0.9,canonical_csv_input,subjective_ai_assisted_input_value,high,大韓帝国,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,85,geo_barrier,0.5,canonical_csv_input,subjective_ai_assisted_input_value,high,大韓帝国,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,85,has_external_patron,0,canonical_csv_input,historically_anchored_input_value,medium,大韓帝国,Published canonical historical input; field-level source status is documented in supplementary_case_sources.csv.
data/polity_period_records.csv,85,institutional_quality,0.2,canonical_csv_input,subjective_ai_assisted_input_value,high,大韓帝国,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,85,regime_duration_yrs,13,canonical_csv_input,historically_anchored_input_value,medium,大韓帝国,Published canonical historical input; field-level source status is documented in supplementary_case_sources.csv.
data/polity_period_records.csv,85,relative_pop,0.1,canonical_csv_input,subjective_ai_assisted_input_value,high,大韓帝国,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,85,stock_index,0.4,canonical_csv_input,subjective_ai_assisted_input_value,high,大韓帝国,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,85,tech_position,0.2,canonical_csv_input,subjective_ai_assisted_input_value,high,大韓帝国,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,85,trade_openness,0.2,canonical_csv_input,subjective_ai_assisted_input_value,high,大韓帝国,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,86,external_threat,0.9,canonical_csv_input,subjective_ai_assisted_input_value,high,満州国,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,86,geo_barrier,0.2,canonical_csv_input,subjective_ai_assisted_input_value,high,満州国,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,86,has_external_patron,1,canonical_csv_input,historically_anchored_input_value,medium,満州国,Published canonical historical input; field-level source status is documented in supplementary_case_sources.csv.
data/polity_period_records.csv,86,institutional_quality,0.2,canonical_csv_input,subjective_ai_assisted_input_value,high,満州国,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,86,regime_duration_yrs,13,canonical_csv_input,historically_anchored_input_value,medium,満州国,Published canonical historical input; field-level source status is documented in supplementary_case_sources.csv.
data/polity_period_records.csv,86,relative_pop,0.1,canonical_csv_input,subjective_ai_assisted_input_value,high,満州国,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,86,stock_index,0.4,canonical_csv_input,subjective_ai_assisted_input_value,high,満州国,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,86,tech_position,0.4,canonical_csv_input,subjective_ai_assisted_input_value,high,満州国,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,86,trade_openness,0.15,canonical_csv_input,subjective_ai_assisted_input_value,high,満州国,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,87,external_threat,0.9,canonical_csv_input,subjective_ai_assisted_input_value,high,南ベトナム,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,87,geo_barrier,0.3,canonical_csv_input,subjective_ai_assisted_input_value,high,南ベトナム,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,87,has_external_patron,1,canonical_csv_input,historically_anchored_input_value,medium,南ベトナム,Published canonical historical input; field-level source status is documented in supplementary_case_sources.csv.
data/polity_period_records.csv,87,institutional_quality,0.2,canonical_csv_input,subjective_ai_assisted_input_value,high,南ベトナム,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,87,regime_duration_yrs,20,canonical_csv_input,historically_anchored_input_value,medium,南ベトナム,Published canonical historical input; field-level source status is documented in supplementary_case_sources.csv.
data/polity_period_records.csv,87,relative_pop,0.1,canonical_csv_input,subjective_ai_assisted_input_value,high,南ベトナム,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,87,stock_index,0.3,canonical_csv_input,subjective_ai_assisted_input_value,high,南ベトナム,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,87,tech_position,0.4,canonical_csv_input,subjective_ai_assisted_input_value,high,南ベトナム,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,87,trade_openness,0.5,canonical_csv_input,subjective_ai_assisted_input_value,high,南ベトナム,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,88,external_threat,0.5,canonical_csv_input,subjective_ai_assisted_input_value,high,チェコスロバキア（共産期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,88,geo_barrier,0.3,canonical_csv_input,subjective_ai_assisted_input_value,high,チェコスロバキア（共産期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,88,has_external_patron,1,canonical_csv_input,historically_anchored_input_value,medium,チェコスロバキア（共産期）,Published canonical historical input; field-level source status is documented in supplementary_case_sources.csv.
data/polity_period_records.csv,88,institutional_quality,0.3,canonical_csv_input,subjective_ai_assisted_input_value,high,チェコスロバキア（共産期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,88,regime_duration_yrs,41,canonical_csv_input,historically_anchored_input_value,medium,チェコスロバキア（共産期）,Published canonical historical input; field-level source status is documented in supplementary_case_sources.csv.
data/polity_period_records.csv,88,relative_pop,0.05,canonical_csv_input,subjective_ai_assisted_input_value,high,チェコスロバキア（共産期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,88,stock_index,0.55,canonical_csv_input,subjective_ai_assisted_input_value,high,チェコスロバキア（共産期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,88,tech_position,0.5,canonical_csv_input,subjective_ai_assisted_input_value,high,チェコスロバキア（共産期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,88,trade_openness,0.2,canonical_csv_input,subjective_ai_assisted_input_value,high,チェコスロバキア（共産期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,89,external_threat,0.5,canonical_csv_input,subjective_ai_assisted_input_value,high,ポーランド（共産期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,89,geo_barrier,0.1,canonical_csv_input,subjective_ai_assisted_input_value,high,ポーランド（共産期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,89,has_external_patron,1,canonical_csv_input,historically_anchored_input_value,medium,ポーランド（共産期）,Published canonical historical input; field-level source status is documented in supplementary_case_sources.csv.
data/polity_period_records.csv,89,institutional_quality,0.3,canonical_csv_input,subjective_ai_assisted_input_value,high,ポーランド（共産期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,89,regime_duration_yrs,42,canonical_csv_input,historically_anchored_input_value,medium,ポーランド（共産期）,Published canonical historical input; field-level source status is documented in supplementary_case_sources.csv.
data/polity_period_records.csv,89,relative_pop,0.1,canonical_csv_input,subjective_ai_assisted_input_value,high,ポーランド（共産期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,89,stock_index,0.5,canonical_csv_input,subjective_ai_assisted_input_value,high,ポーランド（共産期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,89,tech_position,0.4,canonical_csv_input,subjective_ai_assisted_input_value,high,ポーランド（共産期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,89,trade_openness,0.2,canonical_csv_input,subjective_ai_assisted_input_value,high,ポーランド（共産期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,90,external_threat,0.5,canonical_csv_input,subjective_ai_assisted_input_value,high,ルーマニア（共産期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,90,geo_barrier,0.4,canonical_csv_input,subjective_ai_assisted_input_value,high,ルーマニア（共産期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,90,has_external_patron,1,canonical_csv_input,historically_anchored_input_value,medium,ルーマニア（共産期）,Published canonical historical input; field-level source status is documented in supplementary_case_sources.csv.
data/polity_period_records.csv,90,institutional_quality,0.2,canonical_csv_input,subjective_ai_assisted_input_value,high,ルーマニア（共産期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,90,regime_duration_yrs,42,canonical_csv_input,historically_anchored_input_value,medium,ルーマニア（共産期）,Published canonical historical input; field-level source status is documented in supplementary_case_sources.csv.
data/polity_period_records.csv,90,relative_pop,0.07,canonical_csv_input,subjective_ai_assisted_input_value,high,ルーマニア（共産期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,90,stock_index,0.45,canonical_csv_input,subjective_ai_assisted_input_value,high,ルーマニア（共産期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,90,tech_position,0.3,canonical_csv_input,subjective_ai_assisted_input_value,high,ルーマニア（共産期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,90,trade_openness,0.15,canonical_csv_input,subjective_ai_assisted_input_value,high,ルーマニア（共産期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,91,external_threat,0.7,canonical_csv_input,subjective_ai_assisted_input_value,high,台湾,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,91,geo_barrier,0.7,canonical_csv_input,subjective_ai_assisted_input_value,high,台湾,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,91,has_external_patron,1,canonical_csv_input,historically_anchored_input_value,medium,台湾,Published canonical historical input; field-level source status is documented in supplementary_case_sources.csv.
data/polity_period_records.csv,91,institutional_quality,0.7,canonical_csv_input,subjective_ai_assisted_input_value,high,台湾,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,91,regime_duration_yrs,76,canonical_csv_input,historically_anchored_input_value,medium,台湾,Published canonical historical input; field-level source status is documented in supplementary_case_sources.csv.
data/polity_period_records.csv,91,relative_pop,0.05,canonical_csv_input,subjective_ai_assisted_input_value,high,台湾,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,91,stock_index,0.6,canonical_csv_input,subjective_ai_assisted_input_value,high,台湾,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,91,tech_position,0.85,canonical_csv_input,subjective_ai_assisted_input_value,high,台湾,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,91,trade_openness,0.8,canonical_csv_input,subjective_ai_assisted_input_value,high,台湾,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,92,external_threat,0.9,canonical_csv_input,subjective_ai_assisted_input_value,high,イスラエル,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,92,geo_barrier,0.3,canonical_csv_input,subjective_ai_assisted_input_value,high,イスラエル,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,92,has_external_patron,1,canonical_csv_input,historically_anchored_input_value,medium,イスラエル,Published canonical historical input; field-level source status is documented in supplementary_case_sources.csv.
data/polity_period_records.csv,92,institutional_quality,0.7,canonical_csv_input,subjective_ai_assisted_input_value,high,イスラエル,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,92,regime_duration_yrs,77,canonical_csv_input,historically_anchored_input_value,medium,イスラエル,Published canonical historical input; field-level source status is documented in supplementary_case_sources.csv.
data/polity_period_records.csv,92,relative_pop,0.02,canonical_csv_input,subjective_ai_assisted_input_value,high,イスラエル,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,92,stock_index,0.55,canonical_csv_input,subjective_ai_assisted_input_value,high,イスラエル,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,92,tech_position,0.9,canonical_csv_input,subjective_ai_assisted_input_value,high,イスラエル,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,92,trade_openness,0.65,canonical_csv_input,subjective_ai_assisted_input_value,high,イスラエル,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,93,external_threat,0.4,canonical_csv_input,subjective_ai_assisted_input_value,high,UAE,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,93,geo_barrier,0.4,canonical_csv_input,subjective_ai_assisted_input_value,high,UAE,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,93,has_external_patron,1,canonical_csv_input,historically_anchored_input_value,medium,UAE,Published canonical historical input; field-level source status is documented in supplementary_case_sources.csv.
data/polity_period_records.csv,93,institutional_quality,0.6,canonical_csv_input,subjective_ai_assisted_input_value,high,UAE,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,93,regime_duration_yrs,54,canonical_csv_input,historically_anchored_input_value,medium,UAE,Published canonical historical input; field-level source status is documented in supplementary_case_sources.csv.
data/polity_period_records.csv,93,relative_pop,0.01,canonical_csv_input,subjective_ai_assisted_input_value,high,UAE,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,93,stock_index,0.5,canonical_csv_input,subjective_ai_assisted_input_value,high,UAE,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,93,tech_position,0.6,canonical_csv_input,subjective_ai_assisted_input_value,high,UAE,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,93,trade_openness,0.85,canonical_csv_input,subjective_ai_assisted_input_value,high,UAE,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,94,external_threat,0.5,canonical_csv_input,subjective_ai_assisted_input_value,high,現代インド,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,94,geo_barrier,0.5,canonical_csv_input,subjective_ai_assisted_input_value,high,現代インド,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,94,has_external_patron,0,canonical_csv_input,historically_anchored_input_value,medium,現代インド,Published canonical historical input; field-level source status is documented in supplementary_case_sources.csv.
data/polity_period_records.csv,94,institutional_quality,0.5,canonical_csv_input,subjective_ai_assisted_input_value,high,現代インド,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,94,regime_duration_yrs,34,canonical_csv_input,historically_anchored_input_value,medium,現代インド,Published canonical historical input; field-level source status is documented in supplementary_case_sources.csv.
data/polity_period_records.csv,94,relative_pop,0.95,canonical_csv_input,subjective_ai_assisted_input_value,high,現代インド,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,94,stock_index,0.55,canonical_csv_input,subjective_ai_assisted_input_value,high,現代インド,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,94,tech_position,0.6,canonical_csv_input,subjective_ai_assisted_input_value,high,現代インド,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,94,trade_openness,0.5,canonical_csv_input,subjective_ai_assisted_input_value,high,現代インド,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,95,external_threat,0.8,canonical_csv_input,subjective_ai_assisted_input_value,high,イラン（イスラム共和国）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,95,geo_barrier,0.5,canonical_csv_input,subjective_ai_assisted_input_value,high,イラン（イスラム共和国）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,95,has_external_patron,0,canonical_csv_input,historically_anchored_input_value,medium,イラン（イスラム共和国）,Published canonical historical input; field-level source status is documented in supplementary_case_sources.csv.
data/polity_period_records.csv,95,institutional_quality,0.3,canonical_csv_input,subjective_ai_assisted_input_value,high,イラン（イスラム共和国）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,95,regime_duration_yrs,46,canonical_csv_input,historically_anchored_input_value,medium,イラン（イスラム共和国）,Published canonical historical input; field-level source status is documented in supplementary_case_sources.csv.
data/polity_period_records.csv,95,relative_pop,0.2,canonical_csv_input,subjective_ai_assisted_input_value,high,イラン（イスラム共和国）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,95,stock_index,0.55,canonical_csv_input,subjective_ai_assisted_input_value,high,イラン（イスラム共和国）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,95,tech_position,0.4,canonical_csv_input,subjective_ai_assisted_input_value,high,イラン（イスラム共和国）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,95,trade_openness,0.2,canonical_csv_input,subjective_ai_assisted_input_value,high,イラン（イスラム共和国）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,96,external_threat,0.4,canonical_csv_input,subjective_ai_assisted_input_value,high,ミャンマー（軍政期〜現在）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,96,geo_barrier,0.5,canonical_csv_input,subjective_ai_assisted_input_value,high,ミャンマー（軍政期〜現在）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,96,has_external_patron,1,canonical_csv_input,historically_anchored_input_value,medium,ミャンマー（軍政期〜現在）,Published canonical historical input; field-level source status is documented in supplementary_case_sources.csv.
data/polity_period_records.csv,96,institutional_quality,0.1,canonical_csv_input,subjective_ai_assisted_input_value,high,ミャンマー（軍政期〜現在）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,96,regime_duration_yrs,63,canonical_csv_input,historically_anchored_input_value,medium,ミャンマー（軍政期〜現在）,Published canonical historical input; field-level source status is documented in supplementary_case_sources.csv.
data/polity_period_records.csv,96,relative_pop,0.1,canonical_csv_input,subjective_ai_assisted_input_value,high,ミャンマー（軍政期〜現在）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,96,stock_index,0.3,canonical_csv_input,subjective_ai_assisted_input_value,high,ミャンマー（軍政期〜現在）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,96,tech_position,0.1,canonical_csv_input,subjective_ai_assisted_input_value,high,ミャンマー（軍政期〜現在）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,96,trade_openness,0.15,canonical_csv_input,subjective_ai_assisted_input_value,high,ミャンマー（軍政期〜現在）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,97,external_threat,0.3,canonical_csv_input,subjective_ai_assisted_input_value,high,トルクメニスタン,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
